"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"12183","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","64710","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"12184","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","63750","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.693590053,47.292461179,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"12185","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","62854","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.693590053,47.292461179,2014-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"12186","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","1220","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2013-10-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"12187","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","1043","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"12188","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","952","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"12189","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","826","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"12190","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","825","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"12191","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","635","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12192","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","530","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12193","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","506","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.693590053,47.292461179,2012-09-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12194","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","414","0000000134","Onde OFB","2","Ecoulement non visible",-1.693590053,47.292461179,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12195","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","384","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.693590053,47.292461179,2012-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12196","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","344","0000000134","Onde OFB","1f","Ecoulement visible faible",-1.693590053,47.292461179,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12197","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","275","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12198","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","213","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12199","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","151","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-06-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12200","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","150","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12201","M6357022","Le Cens","44","Loire-Atlantique","44217","VIGNEUX-DE-BRETAGNE","52","Pays de la Loire","04","Loire-Bretagne","M6357000","le Cens","149","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-1.693590053,47.292461179,2012-04-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"12202","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","106657","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2026-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"12203","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","106451","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2026-05-04,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"12204","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","106104","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2026-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"12205","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","106103","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2026-04-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"12206","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","105302","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-11-03,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12207","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","105050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12208","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","104553","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-10-06,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12209","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","103955","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12210","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","103750","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-09-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12211","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","102863","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12212","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","102450","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12213","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","102253","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-08-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12214","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","102052","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12215","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","102051","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-07-16,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12216","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","101252","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-07-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12217","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","100750","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12218","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","100600","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2025-06-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12219","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","100201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-06-03,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12220","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","100200","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12221","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","99451","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-05-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12222","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","99450","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2025-04-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"12223","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98875","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-10-01,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12224","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98874","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12225","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98873","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-09-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12226","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98872","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12227","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98871","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-08-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12228","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98570","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12229","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98416","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-07-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12230","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98342","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12231","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98247","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2024-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"12232","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98080","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12233","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","98079","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2023-10-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12234","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97964","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12235","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97857","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2023-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12236","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97798","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2023-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12237","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97736","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2023-08-15,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12238","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97609","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12239","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97591","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12240","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97565","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12241","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97464","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-06-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12242","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97447","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-06-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12243","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97379","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12244","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97170","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12245","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","97102","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2023-03-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"12246","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96998","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2022-11-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12247","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96961","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-11-16,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12248","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96904","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12249","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96902","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-10-18,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12250","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96773","0000000134","Onde OFB","2","Ecoulement non visible",-0.930164739,46.956605246,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12251","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96757","0000000134","Onde OFB","2","Ecoulement non visible",-0.930164739,46.956605246,2022-09-19,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12252","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96704","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-09-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12253","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96619","0000000134","Onde OFB","2","Ecoulement non visible",-0.930164739,46.956605246,2022-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12254","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96557","0000000134","Onde OFB","2","Ecoulement non visible",-0.930164739,46.956605246,2022-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12255","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96465","0000000134","Onde OFB","2","Ecoulement non visible",-0.930164739,46.956605246,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12256","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96402","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-07-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12257","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96310","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12258","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96265","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-06-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12259","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96172","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12260","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96107","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2022-05-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12261","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96104","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2022-04-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"12262","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96030","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2021-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"12263","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","96015","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.930164739,46.956605246,2021-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"12264","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","95924","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2021-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"12265","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","95923","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2021-09-14,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"12266","M7100001","Le Blanc à la Verrie","85","Vendée","85302","LA VERRIE","52","Pays de la Loire","04","Loire-Bretagne","M7104100","le Blanc","95922","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.930164739,46.956605246,2021-09-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
